Date,Symbol,Open,High,Low,Close,Volume
29-01-2021 02:00,BTC,33973.66,34329.01,33876.25,34089.61,355.6139182
29-01-2021 03:00,BTC,34089.61,34671.77,33632.92,33864.01,607.2979273
29-01-2021 04:00,BTC,33864.01,34047.02,32855.11,33102.92,817.2425099
29-01-2021 05:00,BTC,33102.92,33303.61,32810.32,33079.35,203.8548787
29-01-2021 06:00,BTC,33079.35,33079.35,32426.08,32555.17,162.5269275
29-01-2021 07:00,BTC,32555.17,32708.97,31968.27,32285.47,107.3655862
29-01-2021 08:00,BTC,32285.47,36741.88,32059.29,36344.16,445.4176915
29-01-2021 09:00,BTC,36344.16,38250,34837.09,37002.61,931.276619
29-01-2021 10:00,BTC,37002.61,37284.48,35551.54,36768.56,151.4434549
29-01-2021 11:00,BTC,36768.56,37321.6,36523.84,37126.47,184.7097898
29-01-2021 12:00,BTC,37126.47,37990.67,36590.49,37935.79,231.8299075
29-01-2021 13:00,BTC,37935.79,38665.71,37192.21,38378.97,348.8678147
29-01-2021 14:00,BTC,38378.97,38587.14,36580.16,37170.87,484.2220754
29-01-2021 15:00,BTC,37170.87,37648.65,36842.75,37161.26,433.4288204
29-01-2021 16:00,BTC,37161.26,37570.87,35789.93,36090.9,288.7029359
29-01-2021 17:00,BTC,36090.9,36465.53,35568.58,35738.16,287.0496023
29-01-2021 18:00,BTC,35738.16,36033.73,34600,35239.92,406.1117593
29-01-2021 19:00,BTC,35239.92,35372.97,33510,34355.58,335.742573
29-01-2021 20:00,BTC,34355.58,34982.8,33866.3,34622.51,142.5578707
29-01-2021 21:00,BTC,34622.51,34830.85,34177.26,34645.92,69.8156243
29-01-2021 22:00,BTC,34645.92,35509.9,34296.91,34481.89,244.88513
29-01-2021 23:00,BTC,34481.89,34643.49,33750,34257.22,136.1036266
30-01-2021 00:00,BTC,34257.22,34887.09,34256.32,34256.32,925.1974223
30-01-2021 01:00,BTC,34256.32,34934.02,33971.09,34140.61,126.5072826
30-01-2021 02:00,BTC,34140.61,34448.7,33700.34,33896.2,85.50043929
30-01-2021 03:00,BTC,33896.2,34015.02,32850,33289.13,183.0712622
30-01-2021 04:00,BTC,33289.13,33657.26,33181.05,33498.8,76.4582806
30-01-2021 05:00,BTC,33498.8,33954.49,33185.87,33493.23,87.32466807
30-01-2021 06:00,BTC,33493.23,33860.85,33153.17,33812.08,59.97048811
30-01-2021 07:00,BTC,33812.08,34191.35,33381.83,34052.92,58.18181646
30-01-2021 08:00,BTC,34052.92,34385.83,33799.99,33879.04,265.4017378
30-01-2021 09:00,BTC,33879.04,34427.61,33857.51,34299.38,42.76345677
30-01-2021 10:00,BTC,34299.38,34406.27,33928.75,34361.82,10.37894471
30-01-2021 11:00,BTC,34361.82,34373.13,33530.49,33666.23,20.2759394
30-01-2021 12:00,BTC,33666.23,33864.08,33464.84,33800.49,71.58381218
30-01-2021 13:00,BTC,33800.49,34410.71,33701.18,34290,53.97266158
30-01-2021 14:00,BTC,34290,34417,34011.67,34222.7,33.9298077
30-01-2021 15:00,BTC,34222.7,34539.85,34090.11,34282.89,38.26321891
30-01-2021 16:00,BTC,34282.89,34285.25,33549.59,33981.22,83.3248409
30-01-2021 17:00,BTC,33981.22,34313.23,33967.31,34279.27,54.36662684
30-01-2021 18:00,BTC,34279.27,34393.19,34118.47,34365.85,59.04598523
30-01-2021 19:00,BTC,34365.85,34408.88,34074.85,34340.05,28.40137314
30-01-2021 20:00,BTC,34340.05,34483.99,34124.52,34167.31,45.11884549
30-01-2021 21:00,BTC,34167.31,34707.98,34033.46,34706.55,62.55326322
30-01-2021 22:00,BTC,34706.55,34805.65,34564.07,34606.53,59.42601127
30-01-2021 23:00,BTC,34606.53,34606.53,34212.37,34351.1,35.67661364
31-01-2021 00:00,BTC,34351.1,34411.79,33928,34110.2,50.00977051
31-01-2021 01:00,BTC,34110.2,34304.36,33984.75,34223.12,30.01313992
31-01-2021 02:00,BTC,34223.12,34302.76,33718.21,33790.68,34.13552112
31-01-2021 03:00,BTC,33790.68,34079.99,33682.22,33949.79,18.45304264
31-01-2021 04:00,BTC,33949.79,34170.31,33827.82,34073.09,33.47866421
31-01-2021 05:00,BTC,34073.09,34090.42,33712.98,33778.34,34.04684973
31-01-2021 06:00,BTC,33778.34,33889.55,33603.5,33682.41,15.24720669
31-01-2021 07:00,BTC,33682.41,33858.97,33457.46,33609.26,26.14865463
31-01-2021 08:00,BTC,33609.26,33824.54,33333.01,33599.27,39.68193861
31-01-2021 09:00,BTC,33599.27,33771.04,33326,33326.01,24.07819074
31-01-2021 10:00,BTC,33326.01,33758.32,33237.6,33689.06,28.55407319
31-01-2021 11:00,BTC,33689.06,33815.85,33485.04,33583.91,12.38411521
31-01-2021 12:00,BTC,33583.91,34205,33400,34011.48,44.92938921
31-01-2021 13:00,BTC,34011.48,34064.74,33623.87,33691.27,19.03827169
31-01-2021 14:00,BTC,33691.27,33752.85,33347.28,33365.42,30.96874114
31-01-2021 15:00,BTC,33365.42,33498.23,32557.79,32912.97,125.9520679
31-01-2021 16:00,BTC,32912.97,33099.93,32640.43,32936.24,89.11781156
31-01-2021 17:00,BTC,32936.24,33109.4,32210,32342.09,120.4630468
31-01-2021 18:00,BTC,32342.09,32889.58,32200,32482.89,81.41319302
31-01-2021 19:00,BTC,32482.89,32957.56,32416.34,32868.7,27.46598358
31-01-2021 20:00,BTC,32868.7,32961.06,32541.11,32924.16,37.78198703
31-01-2021 21:00,BTC,32924.16,32953.85,32587.06,32611.85,14.56386539
31-01-2021 22:00,BTC,32611.85,33121.85,32611.85,33022.14,38.25536241
31-01-2021 23:00,BTC,33022.14,33284.02,32959.35,33153.74,45.3967089
01-02-2021 00:00,BTC,33153.74,33153.74,32320.97,32590,57.51331526
01-02-2021 01:00,BTC,32590,33598.21,32520.06,33469.02,83.18384362
01-02-2021 02:00,BTC,33469.02,33872.66,33265.22,33689.99,70.5639479
01-02-2021 03:00,BTC,33689.99,33789.98,33497.4,33608.78,53.23028806
01-02-2021 04:00,BTC,33608.78,33967.46,33450,33595.52,40.41849481
01-02-2021 05:00,BTC,33595.52,33917.21,33475.93,33812.31,28.61503519
01-02-2021 06:00,BTC,33812.31,34487.73,33309.21,33562.27,268.440258
01-02-2021 07:00,BTC,33562.27,33889.85,33446.39,33856.97,48.2973296
01-02-2021 08:00,BTC,33856.97,34501.99,33624.7,34488.9,43.00577761
01-02-2021 09:00,BTC,34488.9,34700,34323.9,34384.46,65.90375025
01-02-2021 10:00,BTC,34384.46,34561.71,34044.3,34175.01,30.61646251
01-02-2021 11:00,BTC,34175.01,34418.27,33971.09,34194.01,44.73093656
01-02-2021 12:00,BTC,34194.01,34486.63,33600,33804.96,87.34013027
01-02-2021 13:00,BTC,33804.96,34007.55,33654.81,33704.3,63.75096078
01-02-2021 14:00,BTC,33704.3,33881.43,33380.4,33531.11,192.0041232
01-02-2021 15:00,BTC,33531.11,33627.54,33152.13,33158.82,141.7694665
01-02-2021 16:00,BTC,33158.82,33579.95,33106.09,33454.26,135.2197095
01-02-2021 17:00,BTC,33454.26,34075.16,33388.24,34004.76,144.3328858
01-02-2021 18:00,BTC,34004.76,34040,33673.54,33737.19,144.6328668
01-02-2021 19:00,BTC,33737.19,34075.16,33721,33854.27,137.9353541
01-02-2021 20:00,BTC,33854.27,34071.01,33758.54,33875.78,70.96488025
01-02-2021 21:00,BTC,33875.78,33875.78,33600,33676.43,69.78806286
01-02-2021 22:00,BTC,33676.43,33817.78,33545.88,33585.15,48.77221467
01-02-2021 23:00,BTC,33585.15,33800,33474.39,33554.84,57.89177314
02-02-2021 00:00,BTC,33554.84,34163,33444.44,33796.1,98.06213802
02-02-2021 01:00,BTC,33796.1,33838.22,33556.21,33810.57,76.39374932
02-02-2021 02:00,BTC,33810.57,33888.68,33624.9,33700.74,62.08925169
02-02-2021 03:00,BTC,33700.74,33745,33550,33589.89,33.61549798
02-02-2021 04:00,BTC,33589.89,34000,33535.61,33916.23,36.64646215
02-02-2021 05:00,BTC,33916.23,34149.26,33825.67,34015.56,46.5743096
02-02-2021 06:00,BTC,34015.56,34356.66,33968,34335.22,122.167631
02-02-2021 07:00,BTC,34335.22,34431.12,34165.56,34280.74,117.9397751
02-02-2021 08:00,BTC,34280.74,34700,34141.97,34681.22,68.79391824
02-02-2021 09:00,BTC,34681.22,35664.94,34681.22,35352.78,211.2624342
02-02-2021 10:00,BTC,35352.78,35424.03,34998.04,35183.3,79.62769657
02-02-2021 11:00,BTC,35183.3,35281.44,34700,34714.3,75.56353648
02-02-2021 12:00,BTC,34714.3,35040.48,34587.96,34817.63,58.00907289
02-02-2021 13:00,BTC,34817.63,35250,34780.62,34877.47,69.8288793
02-02-2021 14:00,BTC,34877.47,34950.09,34383.17,34826.69,110.0013732
02-02-2021 15:00,BTC,34826.69,35210.89,34578.29,34750,153.1508502
02-02-2021 16:00,BTC,34750,35218.39,34582.73,34982.8,116.1177817
02-02-2021 17:00,BTC,34982.8,35060.23,34789.89,34885.83,67.18725379
02-02-2021 18:00,BTC,34885.83,35382.19,34829.68,35326.94,89.0902011
02-02-2021 19:00,BTC,35326.94,35848.96,35206.83,35801.31,167.6802981
02-02-2021 20:00,BTC,35801.31,35999,35559.39,35841.52,201.8891818
02-02-2021 21:00,BTC,35841.52,35942.17,35601.89,35702.94,64.35447494
02-02-2021 22:00,BTC,35702.94,35844.6,35555.01,35620.68,75.6129351
02-02-2021 23:00,BTC,35620.68,35745.13,35501.83,35522.57,81.67579282
03-02-2021 00:00,BTC,35522.57,36274.7,35416.12,36185.47,102.4260335
03-02-2021 01:00,BTC,36185.47,36389.35,35888,35919.86,81.3340541
03-02-2021 02:00,BTC,35919.86,36163.32,35863.01,35969.74,40.08972698
03-02-2021 03:00,BTC,35969.74,36545.05,35942.05,36467.28,91.32679968
03-02-2021 04:00,BTC,36467.28,36893.84,36467.28,36697.26,112.6138217
03-02-2021 05:00,BTC,36697.26,36756.08,36450.5,36535.68,30.98559365
03-02-2021 06:00,BTC,36535.68,36858.7,36520.66,36582.14,59.70861138
03-02-2021 07:00,BTC,36582.14,36652.75,36295.16,36357.2,32.96769824
03-02-2021 08:00,BTC,36357.2,36357.21,35717.26,36097.25,95.34990739
03-02-2021 09:00,BTC,36097.25,36098.48,35583.18,35905.27,34.5861448
03-02-2021 10:00,BTC,35905.27,36090.5,35695.57,36049.71,23.80592858
03-02-2021 11:00,BTC,36049.71,36275.1,35929,36022.78,20.83477722
03-02-2021 12:00,BTC,36022.78,36412.9,35855.68,36239.7,163.5342242
03-02-2021 13:00,BTC,36239.7,36816.43,36030.97,36607.67,127.8086093
03-02-2021 14:00,BTC,36607.67,36800.62,36427.29,36589.65,91.32393709
03-02-2021 15:00,BTC,36589.65,36980,36580.64,36934.14,92.77213547
03-02-2021 16:00,BTC,36934.14,37287.74,36690.03,37228.5,147.5731257
03-02-2021 17:00,BTC,37228.5,37260.43,37029.09,37235.29,126.974873
03-02-2021 18:00,BTC,37235.29,37269.83,36804.95,37197.41,207.7273258
03-02-2021 19:00,BTC,37197.41,37217.26,36865,36877.48,150.44152
03-02-2021 20:00,BTC,36877.48,37160.46,36739.27,37134.64,144.0592724
03-02-2021 21:00,BTC,37134.64,37472.35,37020.6,37303.73,126.7323257
03-02-2021 22:00,BTC,37303.73,37552,37273.36,37341.69,75.70147838
03-02-2021 23:00,BTC,37341.69,37794.33,37315.06,37714.59,128.1412773
04-02-2021 00:00,BTC,37714.59,38210,37714.59,38148.09,197.5597642
04-02-2021 01:00,BTC,38148.09,38375,37937.92,38242.08,121.5261014
04-02-2021 02:00,BTC,38242.08,38300,37559.32,37975.33,155.3806078
04-02-2021 03:00,BTC,37975.33,38089.88,37418.2,37551.56,91.59835832
04-02-2021 04:00,BTC,37551.56,37840.46,37413.1,37747.12,93.33056849
04-02-2021 05:00,BTC,37747.12,37982.9,37565.93,37652.24,73.37669476
04-02-2021 06:00,BTC,37652.24,38255.26,37611,38175.91,88.1016427
04-02-2021 07:00,BTC,38175.91,38254.76,37851.42,37870.61,45.42181876
04-02-2021 08:00,BTC,37870.61,38785.99,37200,37436.6,389.5570175
04-02-2021 09:00,BTC,37436.6,37666.24,36850,37601.06,222.6745386
04-02-2021 10:00,BTC,37601.06,37819.54,37284.86,37683.01,50.82895999
04-02-2021 11:00,BTC,37683.01,37964.91,37359.21,37359.21,72.46639504
04-02-2021 12:00,BTC,37359.21,37788.23,37099.94,37681.49,36.31677454
04-02-2021 13:00,BTC,37681.49,37725.72,37342.57,37619.12,85.62309103
04-02-2021 14:00,BTC,37619.12,37780,36711.03,36825.41,362.7556879
04-02-2021 15:00,BTC,36825.41,36999.78,36211.08,36624.74,219.3048796
04-02-2021 16:00,BTC,36624.74,37053.97,36489.02,37003.45,162.2999157
04-02-2021 17:00,BTC,37003.45,37133.69,36852.26,36950.69,136.9885222
04-02-2021 18:00,BTC,36950.69,37473.1,36819.41,37219.97,116.1569855
04-02-2021 19:00,BTC,37219.97,37585.94,37062.19,37530.67,65.75886545
04-02-2021 20:00,BTC,37530.67,37852.15,37451.38,37661.8,49.29266223
04-02-2021 21:00,BTC,37661.8,37790.43,37400,37699.9,55.75989865
04-02-2021 22:00,BTC,37699.9,37729.66,37053,37317.01,46.32651425
04-02-2021 23:00,BTC,37317.01,37417.09,36900.01,37000,52.55261171
05-02-2021 00:00,BTC,37000,37295.15,36871,37051.17,31.95080557
05-02-2021 01:00,BTC,37051.17,37335.87,36622.1,36630.35,62.28125196
05-02-2021 02:00,BTC,36630.35,37028.8,36622.28,37020.87,45.24878083
05-02-2021 03:00,BTC,37020.87,37434.25,36966.86,37380.18,70.42196587
05-02-2021 04:00,BTC,37380.18,37524.32,37250,37318.96,53.23429529
05-02-2021 05:00,BTC,37318.96,37379.93,37057.78,37184.33,45.02239613
05-02-2021 06:00,BTC,37184.33,37699.68,37071.22,37417.82,69.84403999
05-02-2021 07:00,BTC,37417.82,37785.37,37417.82,37722.69,65.32967774
05-02-2021 08:00,BTC,37722.69,37829.13,37498.54,37744.14,50.54623825
05-02-2021 09:00,BTC,37744.14,37800,37252.71,37291.91,62.32541704
05-02-2021 10:00,BTC,37291.91,37719.84,37282.03,37491.1,28.25041811
05-02-2021 11:00,BTC,37491.1,37779.68,37455.71,37738.35,26.01000894
05-02-2021 12:00,BTC,37738.35,38199.13,37609.88,37937.84,102.011151
05-02-2021 13:00,BTC,37937.84,38366.46,37845.77,38341.91,111.6545283
05-02-2021 14:00,BTC,38341.91,38388.76,38037.89,38170,118.7950588
05-02-2021 15:00,BTC,38170,38368.19,37950.01,38017.59,77.43074148
05-02-2021 16:00,BTC,38017.59,38214,37689.89,37871.25,78.67182682
05-02-2021 17:00,BTC,37871.25,37989.58,37753.59,37933.79,52.54159125
05-02-2021 18:00,BTC,37933.79,37971.65,37355.67,37404.66,90.21133639
05-02-2021 19:00,BTC,37404.66,37700,37303.6,37668.66,78.2085896
05-02-2021 20:00,BTC,37668.66,37828.88,37558.28,37797.59,86.87809021
05-02-2021 21:00,BTC,37797.59,37950,37729.12,37876.8,53.75308061
05-02-2021 22:00,BTC,37876.8,38020.21,37731.87,37850.71,42.28249825
05-02-2021 23:00,BTC,37850.71,38348.99,37793.36,38311.58,89.07426052
06-02-2021 00:00,BTC,38311.58,38880,38257.03,38787.42,137.2422232
06-02-2021 01:00,BTC,38787.42,39499,38297.19,38897.32,297.7031307
06-02-2021 02:00,BTC,38897.32,39545.57,38665.22,39439.07,132.4836396
06-02-2021 03:00,BTC,39439.07,39700,39237.08,39415.76,83.27309816
06-02-2021 04:00,BTC,39415.76,39415.76,38967.5,39205.85,79.16210612
06-02-2021 05:00,BTC,39205.85,39246.09,38777.01,39056.18,70.40570866
06-02-2021 06:00,BTC,39056.18,39464.22,39051.45,39320,42.38719315
06-02-2021 07:00,BTC,39320,39523.03,39207.49,39385.81,51.83728312
06-02-2021 08:00,BTC,39385.81,39727.9,39385.81,39483.99,39.88860606
06-02-2021 09:00,BTC,39483.99,39918.49,39448.73,39918.49,54.31494213
06-02-2021 10:00,BTC,39918.49,40077.77,39601.26,40065.39,120.9818714
06-02-2021 11:00,BTC,40065.39,40538.93,40046.78,40259.72,200.3944553
06-02-2021 12:00,BTC,40259.72,40531.61,39933.64,39990,56.22386517
06-02-2021 13:00,BTC,39990,40300,39957.8,40152.72,56.68171506
06-02-2021 14:00,BTC,40152.72,40653.57,40152.72,40347.31,47.02818937
06-02-2021 15:00,BTC,40347.31,40950,40260,40950,190.8748326
06-02-2021 16:00,BTC,40950,41000,40556.9,40674.52,179.4611542
06-02-2021 17:00,BTC,40674.52,40727.91,40260,40269.47,72.53815547
06-02-2021 18:00,BTC,40269.47,40518.95,40150,40335.06,45.3195683
06-02-2021 19:00,BTC,40335.06,40461.61,40047,40244.93,56.0935033
06-02-2021 20:00,BTC,40244.93,40244.93,39666,40154.37,111.8654211
06-02-2021 21:00,BTC,40154.37,40323.77,40108.17,40108.17,42.48779776
06-02-2021 22:00,BTC,40108.17,40516.19,39999,40063.82,56.08990974
06-02-2021 23:00,BTC,40063.82,40063.82,39111.97,39287.59,99.04275397
07-02-2021 00:00,BTC,39287.59,39736.06,38724.94,39634.89,137.6863719
07-02-2021 01:00,BTC,39634.89,39661.5,38550,38660,84.38308217
07-02-2021 02:00,BTC,38660,38852.5,38368.69,38815.24,67.45738084
07-02-2021 03:00,BTC,38815.24,38984.13,38631.95,38897.95,39.49940308
07-02-2021 04:00,BTC,38897.95,38897.95,37977.94,38384.27,158.3996961
07-02-2021 05:00,BTC,38384.27,38714.22,38208.82,38571.35,44.02140597
07-02-2021 06:00,BTC,38571.35,38738.92,38333.1,38569.57,31.01021331
07-02-2021 07:00,BTC,38569.57,39136.26,38474.47,39091.67,76.51304826
07-02-2021 08:00,BTC,39091.67,39559.15,39075.64,39511.8,77.95870192
07-02-2021 09:00,BTC,39511.8,39748.96,39370.35,39568.88,36.50362463
07-02-2021 10:00,BTC,39568.88,39742.81,39230,39334.89,10.27721743
07-02-2021 11:00,BTC,39334.89,39402.19,38845.65,39119.12,23.45949563
07-02-2021 12:00,BTC,39119.12,39327.05,38602.48,38875.73,12.89927679
07-02-2021 13:00,BTC,38875.73,39151.02,38453.97,38700,50.94816143
07-02-2021 14:00,BTC,38700,38738.93,38245.9,38271.88,48.46652196
07-02-2021 15:00,BTC,38271.88,38433.34,37612.63,38004.75,78.63984461
07-02-2021 16:00,BTC,38004.75,38306.43,37400,38225.92,87.88457765
07-02-2021 17:00,BTC,38225.92,38271.1,37760.4,37920.67,80.25688171
07-02-2021 18:00,BTC,37920.67,38410.41,37905.45,38356.55,40.82218195
07-02-2021 19:00,BTC,38356.55,38522.55,38028.04,38121.43,46.12995226
07-02-2021 20:00,BTC,38121.43,38534,37778.07,38532.02,46.15928465
07-02-2021 21:00,BTC,38532.02,38697.2,38446.55,38604.92,50.39608862
07-02-2021 22:00,BTC,38604.92,38873.3,38354.48,38852.8,42.1687158
07-02-2021 23:00,BTC,38852.8,39138.57,38779.27,38869.57,51.84769494
08-02-2021 00:00,BTC,38869.57,39186.71,38731.92,38764.96,49.1715585
08-02-2021 01:00,BTC,38764.96,38951.93,38496.04,38577.83,19.80833335
08-02-2021 02:00,BTC,38577.83,38701.35,38219.45,38314.38,12.41192562
08-02-2021 03:00,BTC,38314.38,38542.43,38063.5,38107.34,63.71605834
08-02-2021 04:00,BTC,38107.34,38716.09,38060.68,38646.68,30.26074053
08-02-2021 05:00,BTC,38646.68,38902.56,38500.53,38695.33,29.11940484
08-02-2021 06:00,BTC,38695.33,39249.24,38653.22,39060.76,52.48122883
08-02-2021 07:00,BTC,39060.76,39403.07,38921.63,39293.7,19.75709667
08-02-2021 08:00,BTC,39293.7,39380.15,39106.75,39215.61,40.2750046
08-02-2021 09:00,BTC,39215.61,39391.64,38927.15,39009.14,23.18042533
08-02-2021 10:00,BTC,39009.14,39494.72,38910.13,39470.95,37.78231578
08-02-2021 11:00,BTC,39470.95,39549.03,39390.46,39454.76,36.89302233
08-02-2021 12:00,BTC,39454.76,43477.89,39171.09,43316.7,955.3069833
08-02-2021 13:00,BTC,43316.7,44854,41966.78,43076.19,897.2687386
08-02-2021 14:00,BTC,43076.19,44155,43044.61,43705.56,463.0622401
08-02-2021 15:00,BTC,43705.56,44249.99,43452.56,43804.57,334.3035474
08-02-2021 16:00,BTC,43804.57,44400,43147.34,43283.48,629.9273646
08-02-2021 17:00,BTC,43283.48,43500,42608.44,43174.5,200.7005333
08-02-2021 18:00,BTC,43174.5,43470.3,42607.64,42710.75,194.4817247
08-02-2021 19:00,BTC,42710.75,43183.44,42710.75,43090,75.82620995
08-02-2021 20:00,BTC,43090,44361.73,43000.01,44245.07,302.9820054
08-02-2021 21:00,BTC,44245.07,44900.29,43952.14,44778.23,195.3831782
08-02-2021 22:00,BTC,44778.23,45000,44285.17,44663,204.0550754
08-02-2021 23:00,BTC,44663,46800,44663,46434.63,491.7101192
09-02-2021 00:00,BTC,46434.63,47519.31,46349.07,46781.76,309.8940236
09-02-2021 01:00,BTC,46781.76,46816.23,45825,46191.18,172.8545238
09-02-2021 02:00,BTC,46191.18,46362.75,45623,45755.65,127.7580288
09-02-2021 03:00,BTC,45755.65,46789.69,45580.17,46653.5,119.1051489
09-02-2021 04:00,BTC,46653.5,46958.99,46304.54,46849.67,118.5108178
09-02-2021 05:00,BTC,46849.67,47290,46553.37,46954.93,180.4805407
09-02-2021 06:00,BTC,46954.93,48180,46659.16,48176.47,159.9864082
09-02-2021 07:00,BTC,48176.47,48201.23,47500,47667.98,135.886813
09-02-2021 08:00,BTC,47667.98,48049.03,46750,47196.86,91.34220991
09-02-2021 09:00,BTC,47196.86,47249.86,46076.65,46510.73,107.6209146
09-02-2021 10:00,BTC,46510.73,46649.93,45641,45660.39,79.7350386
09-02-2021 11:00,BTC,45660.39,46674.14,45638.85,46459.11,85.48891027
09-02-2021 12:00,BTC,46459.11,46867.41,45207.35,45380.24,152.3703644
09-02-2021 13:00,BTC,45380.24,46474.97,45037.8,46314.48,234.7289246
09-02-2021 14:00,BTC,46314.48,46797.58,46126.03,46747.83,97.2377745
09-02-2021 15:00,BTC,46747.83,47129.96,46419.37,46899.27,277.4231613
09-02-2021 16:00,BTC,46899.27,47180,46090,46540.75,310.0709494
09-02-2021 17:00,BTC,46540.75,46999.06,46280.96,46575.8,74.85763008
09-02-2021 18:00,BTC,46575.8,47474.84,46335.89,47072.6,124.8552155
09-02-2021 19:00,BTC,47072.6,47361.96,46797.33,47141.89,84.64844728
09-02-2021 20:00,BTC,47141.89,47571.87,46777,47155.42,133.7992881
09-02-2021 21:00,BTC,47155.42,47543.45,47091,47355.83,48.72986423
09-02-2021 22:00,BTC,47355.83,47355.83,46578.41,46948.21,110.4356795
09-02-2021 23:00,BTC,46948.21,46964.95,46288.85,46507,92.2344406
10-02-2021 00:00,BTC,46507,46992.55,46143.18,46630.98,77.52209509
10-02-2021 01:00,BTC,46630.98,46630.98,46075.99,46320.21,72.95649112
10-02-2021 02:00,BTC,46320.21,46863.88,46320.21,46377.78,83.06600135
10-02-2021 03:00,BTC,46377.78,46822.18,46207.16,46309.88,58.16931396
10-02-2021 04:00,BTC,46309.88,46384.13,45655.68,46111.32,111.3264065
10-02-2021 05:00,BTC,46111.32,46455.16,45917.01,46181.93,76.24423649
10-02-2021 06:00,BTC,46181.93,46688.11,46177.63,46585.27,33.58187795
10-02-2021 07:00,BTC,46585.27,46980.27,46500,46666.08,52.16801419
10-02-2021 08:00,BTC,46666.08,46913.74,46354.7,46759.27,41.60810417
10-02-2021 09:00,BTC,46759.27,46999,46603.76,46676.55,20.92924953
10-02-2021 10:00,BTC,46676.55,47367.17,46507.01,46730.91,60.71184864
10-02-2021 11:00,BTC,46730.91,46815.32,46384.4,46671.93,37.98678053
10-02-2021 12:00,BTC,46671.93,46671.93,44700,45872.98,211.9681337
10-02-2021 13:00,BTC,45872.98,46140.88,45471.6,45707.42,98.38710812
10-02-2021 14:00,BTC,45707.42,46049.89,44923,45020,303.4522489
10-02-2021 15:00,BTC,45020,45273.72,43762.99,44361.63,318.772859
10-02-2021 16:00,BTC,44361.63,44954.17,43876,44843.83,159.8855703
10-02-2021 17:00,BTC,44843.83,45129.49,44537.2,45057.31,205.1423767
10-02-2021 18:00,BTC,45057.31,45242.58,44861.3,45166.61,97.54539599
10-02-2021 19:00,BTC,45166.61,45294.46,44545.26,45252.22,102.1520406
10-02-2021 20:00,BTC,45252.22,45307.71,44501,44633.7,54.4477032
10-02-2021 21:00,BTC,44633.7,45089.99,44400,45058.4,88.69648765
10-02-2021 22:00,BTC,45058.4,45273.17,44950,45264.94,59.06221104
10-02-2021 23:00,BTC,45264.94,45368.78,44792.41,44852.74,53.0813902
11-02-2021 00:00,BTC,44852.74,45109.49,44035.35,44337.25,123.5392875
11-02-2021 01:00,BTC,44337.25,44617.18,44063.6,44230,64.94528318
11-02-2021 02:00,BTC,44230,44890.81,44230,44803.81,27.04047874
11-02-2021 03:00,BTC,44803.81,45711.73,44746.62,45513.94,77.01165061
11-02-2021 04:00,BTC,45513.94,45757.95,44663.41,44762.05,129.5178655
11-02-2021 05:00,BTC,44762.05,45014.79,44563.45,44728.26,34.98334284
11-02-2021 06:00,BTC,44728.26,44962.32,44457.55,44634.63,33.35077393
11-02-2021 07:00,BTC,44634.63,45168.84,44606.64,44775.1,38.60070023
11-02-2021 08:00,BTC,44775.1,45128,44559.37,45070.51,26.40081157
11-02-2021 09:00,BTC,45070.51,45641.65,44821.85,45532.83,34.31975884
11-02-2021 10:00,BTC,45532.83,46387.52,45392.21,46385.21,53.17119519
11-02-2021 11:00,BTC,46385.21,46558.52,45908.45,46092.5,46.67075674
11-02-2021 12:00,BTC,46092.5,46664.72,46092.5,46560.2,51.54969143
11-02-2021 13:00,BTC,46560.2,48388,46560.2,47570.26,483.3846211
11-02-2021 14:00,BTC,47570.26,48198.21,47300.01,47941.56,225.3919287
11-02-2021 15:00,BTC,47941.56,48247.98,47627.54,48033.72,215.8880023
11-02-2021 16:00,BTC,48033.72,48344.49,47415.76,47650.92,111.9180066
11-02-2021 17:00,BTC,47650.92,47716.18,46950.84,47435.41,84.44034447
11-02-2021 18:00,BTC,47435.41,48100,47391.94,47747.27,81.49811959
11-02-2021 19:00,BTC,47747.27,48120.18,47611,47838.41,71.56434477
11-02-2021 20:00,BTC,47838.41,48696.21,47060.98,47136.37,205.3169044
11-02-2021 21:00,BTC,47136.37,47426.24,46580,46916.16,136.1637403
11-02-2021 22:00,BTC,46916.16,47770.93,46916.16,47770.93,63.93337006
11-02-2021 23:00,BTC,47770.93,48161.65,47645.98,48007.14,75.57346088
12-02-2021 00:00,BTC,48007.14,48975,47847.05,48010.09,242.7378919
12-02-2021 01:00,BTC,48010.09,48563,47750.82,48499.99,43.60395208
12-02-2021 02:00,BTC,48499.99,48506.23,47750,47950,57.55881684
12-02-2021 03:00,BTC,47950,48052.29,47457.86,47624.29,45.34478957
12-02-2021 04:00,BTC,47624.29,47624.29,46970,47381.07,152.3789628
12-02-2021 05:00,BTC,47381.07,47575.84,47110.44,47334.02,37.7156233
12-02-2021 06:00,BTC,47334.02,47617.17,46823.07,47450.82,65.52042299
12-02-2021 07:00,BTC,47450.82,47536.76,46963.54,47351.79,87.23744851
12-02-2021 08:00,BTC,47351.79,47734.75,47136.31,47157.74,27.03200043
12-02-2021 09:00,BTC,47157.74,47449.58,47069.86,47392.53,40.96003463
12-02-2021 10:00,BTC,47392.53,47765.89,47392.53,47418.77,30.7409038
12-02-2021 11:00,BTC,47418.77,48027.87,47361.02,47662,28.8537333
12-02-2021 12:00,BTC,47662,48027.87,47413.87,47768.5,27.18692731
